url,warc_filename,warc_record_offset,warc_record_length
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7159&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583822341.72/warc/CC-MAIN-20190121233709-20190122015709-00294.warc.gz,832831070,7927
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7163&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583690495.59/warc/CC-MAIN-20190120021730-20190120043730-00493.warc.gz,817342705,7605
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7164&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547584350539.86/warc/CC-MAIN-20190123193004-20190123215004-00332.warc.gz,837856196,7609
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7168&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583660139.37/warc/CC-MAIN-20190118131222-20190118153222-00328.warc.gz,827900730,7606
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7181&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583879117.74/warc/CC-MAIN-20190123003356-20190123025356-00561.warc.gz,829816382,7603
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7192&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583700734.43/warc/CC-MAIN-20190120062400-20190120084400-00273.warc.gz,847560395,7616
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7193&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583657555.87/warc/CC-MAIN-20190116154927-20190116180927-00112.warc.gz,842144426,7618
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7203&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583658981.19/warc/CC-MAIN-20190117123059-20190117145059-00262.warc.gz,838911575,7618
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7205&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583658981.19/warc/CC-MAIN-20190117123059-20190117145059-00580.warc.gz,818096890,7613
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7212&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583658981.19/warc/CC-MAIN-20190117123059-20190117145059-00424.warc.gz,848057115,7608
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7223&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547584519757.94/warc/CC-MAIN-20190124080411-20190124102411-00136.warc.gz,823725904,7606
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7224&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547584415432.83/warc/CC-MAIN-20190123213748-20190123235748-00615.warc.gz,837167559,7607
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7225&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583867214.54/warc/CC-MAIN-20190122182019-20190122204019-00454.warc.gz,821576334,7608
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7233&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583658844.27/warc/CC-MAIN-20190117062012-20190117084012-00009.warc.gz,813153682,7633
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7238&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583668324.55/warc/CC-MAIN-20190119135934-20190119161934-00484.warc.gz,861979372,7631
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7240&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00365.warc.gz,851833270,7629
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7241&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583700734.43/warc/CC-MAIN-20190120062400-20190120084400-00204.warc.gz,837204267,7634
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7242&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583874494.65/warc/CC-MAIN-20190122202547-20190122224403-00043.warc.gz,863574662,7835
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7243&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583662893.38/warc/CC-MAIN-20190119095153-20190119121153-00522.warc.gz,851405519,7673
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7244&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547584519382.88/warc/CC-MAIN-20190124055924-20190124081924-00361.warc.gz,817934395,7829
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7245&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583722261.60/warc/CC-MAIN-20190120143527-20190120165527-00200.warc.gz,839044482,7630
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7252&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583688396.58/warc/CC-MAIN-20190120001524-20190120023524-00556.warc.gz,835966331,7804
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7253&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583662863.53/warc/CC-MAIN-20190119074836-20190119100836-00395.warc.gz,817796407,7806
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7254&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583668324.55/warc/CC-MAIN-20190119135934-20190119161934-00234.warc.gz,871402280,7611
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7255&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583826240.93/warc/CC-MAIN-20190122034213-20190122060213-00073.warc.gz,824357071,7612
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7257&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583657907.79/warc/CC-MAIN-20190116215800-20190117001800-00391.warc.gz,822167813,7651
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7272&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583658901.41/warc/CC-MAIN-20190117082302-20190117104302-00302.warc.gz,838738487,7614
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7274&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547584431529.98/warc/CC-MAIN-20190123234228-20190124020228-00620.warc.gz,792765829,7616
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7292&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583657555.87/warc/CC-MAIN-20190116154927-20190116180927-00176.warc.gz,861552742,7611
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7322&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583823140.78/warc/CC-MAIN-20190122013923-20190122035923-00072.warc.gz,831252277,7614
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7372&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583835626.56/warc/CC-MAIN-20190122095409-20190122121409-00205.warc.gz,822760897,7619
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7391&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583662124.0/warc/CC-MAIN-20190119034320-20190119060320-00112.warc.gz,830788736,7668
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7419&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583681597.51/warc/CC-MAIN-20190119201117-20190119223117-00127.warc.gz,823422968,7612
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7420&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583656577.40/warc/CC-MAIN-20190116011131-20190116033131-00169.warc.gz,836186363,7613
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7425&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583660877.4/warc/CC-MAIN-20190118233719-20190119015719-00004.warc.gz,822335585,7620
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7438&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583681597.51/warc/CC-MAIN-20190119201117-20190119223117-00034.warc.gz,843611744,7626
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7467&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583728901.52/warc/CC-MAIN-20190120163942-20190120185942-00454.warc.gz,827575230,7606
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7508&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583658681.7/warc/CC-MAIN-20190117020806-20190117042806-00190.warc.gz,837542174,7629
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7510&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583684033.26/warc/CC-MAIN-20190119221320-20190120003320-00071.warc.gz,868729776,7674
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7515&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583763149.45/warc/CC-MAIN-20190121050026-20190121072026-00546.warc.gz,844476747,7606
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-7526&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583763149.45/warc/CC-MAIN-20190121050026-20190121072026-00258.warc.gz,861571217,7603
https://www.jpophelp.com/scripts/newsite/proddetails.asp?listid=JPN-GNBA-9060&showname=1,crawl-data/CC-MAIN-2019-04/segments/1547583804001.73/warc/CC-MAIN-20190121172846-20190121194846-00051.warc.gz,846852965,7620
https://guhoyas.com/news/2013/10/11/Brunson_and_Rodgers_Win_WNBA_Championship.aspx,crawl-data/CC-MAIN-2019-04/segments/1547583657867.24/warc/CC-MAIN-20190116195543-20190116221543-00188.warc.gz,523462411,29083
https://guhoyas.com/news/2013/10/30/Former_Georgetown_All_American_Allen_Iverson_Retires_from_NBA.aspx,crawl-data/CC-MAIN-2019-04/segments/1547583657867.24/warc/CC-MAIN-20190116195543-20190116221543-00407.warc.gz,534184583,27993
https://guhoyas.com/news/2013/4/15/Otto_Porter_Jr_Declares_for_Early_Entry_to_NBA_Draft.aspx,crawl-data/CC-MAIN-2019-04/segments/1547583656897.10/warc/CC-MAIN-20190116052151-20190116074151-00262.warc.gz,500767117,29589
https://guhoyas.com/news/2013/6/27/Otto_Porter_Jr_Selected_by_Washington_Wizards_with_No_3_Pick_in_NBA_Draft.aspx,crawl-data/CC-MAIN-2019-04/segments/1547583657510.42/warc/CC-MAIN-20190116134421-20190116160421-00427.warc.gz,541548929,29692
https://www.york.ca/wps/portal/yorkhome/newsroom/newsroom/!ut/p/a1/rZZNU9swEIZ_DUePVl-2cnQExB8TuxNaSHzJOLYhbrEcEkEbfn0VyhQOhEBYn6TV-tH7rjSjJQWZksKUD-1NadvelLe7eeHPGRN-RDUko_NBAPHlRZTJkaRAfZcwcwmw5wvh6f84HMVRlEKSC6VdMA8TFihQaUCuSEGKytiVXZLZdj2vemMbY09g269_ucnGtvb-KbDsu-YETPN7s-777mW0A6yqtiazRpULNQDpUamUJ-pAeIMKmNeUEsCXtb-o2bPgdxQdMJwccuQ2YOuxHt84WaVdeq257sm06u9N1d6Wpq76rmutbZp_3l_vBlGuID4PvslTFVHQ8kBCyp4T3qn_zPkN9hpKBLn4ZAEPAH1soEQGcsAGYlvmHBk4xLY8ZNhAig3EruEE-x5OsGs4Cb4KhMtT4YDjiGZ5SlVOsYEcGSgAG4htWTBkYHqs5SQGTUP3ZI34GYeQxVoNeaKyAFuhwD7l9FiFe15pjW5ZY99D_XmFyQdatfbn3V0RuoZr12X9sWR6XMf1dovzf3nV_egU33rFwp9Ej9-vu26eZZ6zAFyuHo4MXKnNX69GOyc!/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,crawl-data/CC-MAIN-2019-04/segments/1547583884996.76/warc/CC-MAIN-20190123023710-20190123045710-00101.warc.gz,1006768626,32319
https://us.blastingnews.com/login/?lp=channels&subscribe=_prD6oDh6qTHT8ATLd3UI2gV8HylkOcgLfhKCvrHK2_s2qASSGE2LhgltIpZkCyovAKviU076atnlJpnd6XuIVhxIfuM7iCEzRgeFDwo45bddotywYKpHNBANLRzE6eG50_,crawl-data/CC-MAIN-2019-04/segments/1547583705737.21/warc/CC-MAIN-20190120102853-20190120124853-00115.warc.gz,675885776,22893
http://video.dailynews.com/The-NBA-is-planning-to-go-back-into-business-with-high-schoolers-33605961,crawl-data/CC-MAIN-2019-04/segments/1547583688396.58/warc/CC-MAIN-20190120001524-20190120023524-00398.warc.gz,239443060,11203
http://video.dailynews.com/The-NBA-is-planning-to-go-back-into-business-with-high-schoolers-33605961?playlistId=507,crawl-data/CC-MAIN-2019-04/segments/1547583658988.30/warc/CC-MAIN-20190117143601-20190117165601-00477.warc.gz,247643023,11354
https://pe-ca.newsmemory.com/?special=NBA+Preview,crawl-data/CC-MAIN-2019-04/segments/1547584334618.80/warc/CC-MAIN-20190123151455-20190123173455-00327.warc.gz,594193390,2506
http://www.breakinglegalnews.com/entry/Ex-NBA-star-Williams-due-to-admit-guilt-in-killing,crawl-data/CC-MAIN-2019-04/segments/1547583662690.13/warc/CC-MAIN-20190119054606-20190119080606-00179.warc.gz,275688686,8869
https://www.nhregister.com/news/article/LeBron-James-wins-third-NBA-MVP-11476440.php,crawl-data/CC-MAIN-2019-04/segments/1547583658901.41/warc/CC-MAIN-20190117082302-20190117104302-00472.warc.gz,878977080,22609
https://fausports.com/news/2011/7/25/Former_Women_s_Basketball_Star_Yolanda_Griffith_Named_One_of_Top_15_Players_in_WNBA_History.aspx,crawl-data/CC-MAIN-2019-04/segments/1547583681597.51/warc/CC-MAIN-20190119201117-20190119223117-00375.warc.gz,516444643,27626
https://www.nhregister.com/news/article/McGrady-Jordan-fined-by-NBA-11671465.php,crawl-data/CC-MAIN-2019-04/segments/1547583771929.47/warc/CC-MAIN-20190121090642-20190121112642-00492.warc.gz,855981497,18123
https://www.nhregister.com/news/article/NBA-Doc-not-pleased-Celtics-edge-Wizards-in-OT-11477922.php,crawl-data/CC-MAIN-2019-04/segments/1547583658901.41/warc/CC-MAIN-20190117082302-20190117104302-00007.warc.gz,902491952,24377
https://www.nhregister.com/news/article/NBA-Knicks-acquire-Marcus-Camby-from-Rockets-11477881.php,crawl-data/CC-MAIN-2019-04/segments/1547583658981.19/warc/CC-MAIN-20190117123059-20190117145059-00425.warc.gz,899871499,20623
https://www.nhregister.com/news/article/NBA-Lakers-rally-past-Celtics-in-another-thriller-11479168.php,crawl-data/CC-MAIN-2019-04/segments/1547583829665.84/warc/CC-MAIN-20190122054634-20190122080634-00224.warc.gz,896051807,22157
https://www.nhregister.com/news/article/NBA-PLAYOFFS-Grizzlies-beat-Clippers-to-force-11477799.php,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00629.warc.gz,883309209,20418
https://www.nhregister.com/news/article/NBA-PLAYOFFS-Nuggets-dominate-Lakers-force-Game-11477182.php,crawl-data/CC-MAIN-2019-04/segments/1547583884996.76/warc/CC-MAIN-20190123023710-20190123045710-00567.warc.gz,880949354,22193
https://www.nhregister.com/news/article/NBA-ROUNDUP-Clippers-rally-to-beat-Miami-Lakers-11477177.php,crawl-data/CC-MAIN-2019-04/segments/1547583884996.76/warc/CC-MAIN-20190123023710-20190123045710-00362.warc.gz,869431354,24004
https://www.nhregister.com/news/article/NBA-ROUNDUP-Howard-powers-Magic-past-Heat-trade-11476979.php,crawl-data/CC-MAIN-2019-04/segments/1547583804001.73/warc/CC-MAIN-20190121172846-20190121194846-00595.warc.gz,875130687,22929
https://www.nhregister.com/news/article/NBA-ROUNDUP-Hudson-scores-29-as-Timberwolves-halt-11670215.php,crawl-data/CC-MAIN-2019-04/segments/1547583657557.2/warc/CC-MAIN-20190116175238-20190116201238-00327.warc.gz,873406313,19546
https://www.nhregister.com/news/article/NBA-Thunder-says-Lil-Wayne-welcome-but-needs-11439866.php,crawl-data/CC-MAIN-2019-04/segments/1547583745010.63/warc/CC-MAIN-20190121005305-20190121031305-00339.warc.gz,873009621,18125
https://www.nhregister.com/news/article/NBA-Winless-Pistons-nipped-by-Kings-11478496.php,crawl-data/CC-MAIN-2019-04/segments/1547583658901.41/warc/CC-MAIN-20190117082302-20190117104302-00034.warc.gz,874555354,22187
http://breakinglegalnews.com/entry/Slain-NBA-stars-ex-wife-appears-in-California-court,crawl-data/CC-MAIN-2019-04/segments/1547583829665.84/warc/CC-MAIN-20190122054634-20190122080634-00256.warc.gz,30914480,8642
http://www.breakinglegalnews.com/entry/Slain-NBA-stars-ex-wife-appears-in-California-court,crawl-data/CC-MAIN-2019-04/segments/1547584519757.94/warc/CC-MAIN-20190124080411-20190124102411-00041.warc.gz,266307415,8627
https://www.nhregister.com/news/article/WNBA-Prince-leads-Sky-past-Lynx-83-70-11476722.php,crawl-data/CC-MAIN-2019-04/segments/1547583657555.87/warc/CC-MAIN-20190116154927-20190116180927-00247.warc.gz,873067125,18922
http://newsvideo.inform.com/Celtics-drub-Cavs-to-move-one-win-from-NBA-Finals-33838926,crawl-data/CC-MAIN-2019-04/segments/1547583716358.66/warc/CC-MAIN-20190120123138-20190120145138-00073.warc.gz,159368403,11007
https://www.game-debate.com/news/?search=NBA%202K19,crawl-data/CC-MAIN-2019-04/segments/1547583656530.8/warc/CC-MAIN-20190115225438-20190116011438-00498.warc.gz,825694429,19799
"https://www.asia-basket.com/Afghanistan/news/117324/NBAA-Imports-and-assembles-4-fiberglass-courts-for-Kabul,-Afghanistan",crawl-data/CC-MAIN-2019-04/segments/1547583684033.26/warc/CC-MAIN-20190119221320-20190120003320-00037.warc.gz,717561103,26400
https://www.newsnow.co.uk/h/Sport/US+Sports/NBA/Atlantic,crawl-data/CC-MAIN-2019-04/segments/1547584331733.89/warc/CC-MAIN-20190123105843-20190123131843-00216.warc.gz,864939806,25967
https://www.newsnow.co.uk/h/Sport/US+Sports/NBA/Pacific,crawl-data/CC-MAIN-2019-04/segments/1547584331733.89/warc/CC-MAIN-20190123105843-20190123131843-00633.warc.gz,859406651,25865
https://foxsportsafrica.com/news/item/2040/Pierre-Jackson-I-love-EuroLeague-but-a-return-to-the-NBA-is-my-goal,crawl-data/CC-MAIN-2019-04/segments/1547583659056.44/warc/CC-MAIN-20190117163938-20190117185938-00337.warc.gz,535304402,7602
https://foxsportsafrica.com/news/item/5161/NBAs-Toronto-Raptors-announce-2018-19-schedule,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00249.warc.gz,514240850,7462
https://foxsportsafrica.com/news/item/5194/NBA-champions-Golden-State-Warriors-announce-2018-19-season-schedule,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00371.warc.gz,518770643,7827
https://foxsportsafrica.com/news/item/5254/Houston-Rockets-snap-up-free-agent-Rob-Gray-ahead-of-new-NBA-season,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00118.warc.gz,510016069,7100
https://foxsportsafrica.com/news/item/5331/Three-time-NBA-champions-Miami-Heat-snap-up-Marcus-Lee,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00477.warc.gz,531664977,7181
https://foxsportsafrica.com/news/item/5535/The-2018-Larry-OBrien-NBA-Championship-Trophy-available-for-fan-photos,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00166.warc.gz,521008518,7305
https://foxsportsafrica.com/news/item/5781/Atlanta-Hawks-sign-veteran-Vince-Carter-ahead-of-new-NBA-season,crawl-data/CC-MAIN-2019-04/segments/1547583660818.25/warc/CC-MAIN-20190118213433-20190118235433-00183.warc.gz,514385618,7565
http://findnsave.goshennews.com/offer/Lebron-James-Nike-NBA-Swingman-Jersey-Mens-White/72950544/,crawl-data/CC-MAIN-2019-04/segments/1547584518983.95/warc/CC-MAIN-20190124035411-20190124061411-00220.warc.gz,75476579,11238
https://news.search.yahoo.com/search?p=%22TANNENBAUM+v.+NEW+YORK%22+OR+%22388+U.S.+439%22,crawl-data/CC-MAIN-2019-04/segments/1547583743003.91/warc/CC-MAIN-20190120224955-20190121010955-00448.warc.gz,598604774,15729
http://cracknews.com/get_90731_ULTIMATE.PINBALL.TRAINER_crack.html,crawl-data/CC-MAIN-2019-04/segments/1547583807724.75/warc/CC-MAIN-20190121193154-20190121215154-00502.warc.gz,51411957,3224
https://purduesports.com/news/2016/6/21/A_J_Hammons_Pre_NBA_Draft_Notebook.aspx,crawl-data/CC-MAIN-2019-04/segments/1547584518983.95/warc/CC-MAIN-20190124035411-20190124061411-00201.warc.gz,603221969,50847
https://www.etonline.com/news/130646_Kevin_Hart_Trash_Talks_at_NBA_Celebrity_All_Star_Game,crawl-data/CC-MAIN-2019-04/segments/1547583792338.50/warc/CC-MAIN-20190121111139-20190121133139-00288.warc.gz,775474029,32668
https://www.etonline.com/news/130691_NBA_All_Stars_LeBron_James_Dwyane_Wade_Chat_with_Fans_Before_Hitting_the_Court,crawl-data/CC-MAIN-2019-04/segments/1547583807724.75/warc/CC-MAIN-20190121193154-20190121215154-00087.warc.gz,789078826,32550
https://www.etonline.com/news/132606_William_Talks_New_NBA_Partnership,crawl-data/CC-MAIN-2019-04/segments/1547583657510.42/warc/CC-MAIN-20190116134421-20190116160421-00565.warc.gz,785048273,33101
https://www.etonline.com/news/133438_NBA_Player_Jason_Collins_Becomes_First_Major_Athlete_to_Come_Out_Gay,crawl-data/CC-MAIN-2019-04/segments/1547583857913.57/warc/CC-MAIN-20190122140606-20190122162606-00336.warc.gz,781513006,33515
https://www.etonline.com/news/133442_Celebs_Athletes_Praise_NBA_Jason_Collins_for_Coming_Out,crawl-data/CC-MAIN-2019-04/segments/1547583822341.72/warc/CC-MAIN-20190121233709-20190122015709-00431.warc.gz,791941453,33335
https://markets.financialcontent.com/stocks/news/category?Category=NBA,crawl-data/CC-MAIN-2019-04/segments/1547583658662.31/warc/CC-MAIN-20190117000104-20190117022104-00128.warc.gz,565497892,13919
https://markets.financialcontent.com/stocks/news/category?Category=NBA+All%2FStar+Jam+Session,crawl-data/CC-MAIN-2019-04/segments/1547583658981.19/warc/CC-MAIN-20190117123059-20190117145059-00331.warc.gz,584731826,8229
https://www.latinbasket.com/Dominica/news/478468/Digicel-and-NBA-to-bring-jumpstart-basketball-clinic-to-Caribbean-for-second-year,crawl-data/CC-MAIN-2019-04/segments/1547583657555.87/warc/CC-MAIN-20190116154927-20190116180927-00139.warc.gz,848750243,29303
https://www.latinbasket.com/Dominican-Republic/news/557790/Tonga-National-Team-tabs-Keith-Closs;-ex-NBA,crawl-data/CC-MAIN-2019-04/segments/1547584332824.92/warc/CC-MAIN-20190123130602-20190123152602-00030.warc.gz,853475950,45963
https://www.latinbasket.com/Saint-Kitts/news/492964/Why-mini-Kevin-Durant'-St.Kitts-Top-NBA-Pick-Jonathan-Isaac-has-the-Draft's-highest-ceiling,crawl-data/CC-MAIN-2019-04/segments/1547583657555.87/warc/CC-MAIN-20190116154927-20190116180927-00173.warc.gz,858605867,36240
https://www.latinbasket.com/Trinidad-and-Tobago/news/538268/Carrington-&-Hamilton-in-NBA-Summer-League,crawl-data/CC-MAIN-2019-04/segments/1547583662863.53/warc/CC-MAIN-20190119074836-20190119100836-00366.warc.gz,866591198,33248
https://www.latinbasket.com/Trinidad-and-Tobago/news/539612/Hamilton-impress-at-NBA-Summer-League,crawl-data/CC-MAIN-2019-04/segments/1547583662863.53/warc/CC-MAIN-20190119074836-20190119100836-00599.warc.gz,837621414,33121
https://www.latinbasket.com/Trinidad-and-Tobago/news/539688/Hamilton-&-Carrington's-NBA-experience,crawl-data/CC-MAIN-2019-04/segments/1547583662863.53/warc/CC-MAIN-20190119074836-20190119100836-00384.warc.gz,829067196,32844
https://www.latinbasket.com/Trinidad-and-Tobago/news/551481/T&T-double-NBA-prospects!,crawl-data/CC-MAIN-2019-04/segments/1547583662863.53/warc/CC-MAIN-20190119074836-20190119100836-00336.warc.gz,847575683,33365
https://www.latinbasket.com/US-Virgin-Islands/news/561713/Inside-the-life-of-NBA-assistant-coaches:-'Every-day-is-Wednesday-to-me',crawl-data/CC-MAIN-2019-04/segments/1547584415432.83/warc/CC-MAIN-20190123213748-20190123235748-00140.warc.gz,828611581,50665
http://www2.bing.com/news/search?q=NBA&nvaug=%5BNewsVertical+Category%3D%22rt_Sports_NBA%22%5D&FORM=NSBABR,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00215.warc.gz,406210658,49685
https://www4.bing.com/news/search?q=NBA&nvaug=%5BNewsVertical+Category%3D%22rt_Sports_NBA%22%5D&FORM=NSBABR,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00214.warc.gz,1024382218,49992
http://www4.bing.com/news/search?q=NBA&nvaug=%5BNewsVertical+Category%3D%22rt_Sports_NBA%22%5D&FORM=NSBABR,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00533.warc.gz,423955474,50083
https://www.dailynewsen.com/politics/The-night-NBA-the-farewell-between-LeBron-and-Wade-Doncic-duels-of-Spanish-h11477.html,crawl-data/CC-MAIN-2019-04/segments/1547583730728.68/warc/CC-MAIN-20190120184253-20190120210253-00563.warc.gz,749055582,28351
https://www.salawus.com/newsroom-news-HNBATopLawyersUnder40.html,crawl-data/CC-MAIN-2019-04/segments/1547583730728.68/warc/CC-MAIN-20190120184253-20190120210253-00528.warc.gz,911624945,4200
https://www.beaumontenterprise.com/news/article/Weisbrod-not-giving-up-despite-being-cut-from-NBA-13352744.php,crawl-data/CC-MAIN-2019-04/segments/1547583874494.65/warc/CC-MAIN-20190122202547-20190122224547-00207.warc.gz,698605003,24505
https://www.tumblr.com/widgets/share/tool/preview?shareSource=legacy&canonicalUrl=&url=http%3A%2F%2Fubeplayers.com%2Fnews%2Feurobasket-data-shows-fiba-calendar-will-create-chaos-for-players-clubs-and-national-teams%2F&posttype=link&title=EuroBasket+Data+Shows+FIBA+Calendar+Will+Create+Chaos+For+Players%2C+Clubs%2C+and+National+Teams&caption=NBA+teams+are+not+the+only+clubs+that+will+not+release+their+players+to+participate+with+their+national+teams+during+FIBA+%E2%80%9Cinternational+windows%E2%80%9D+in+November+and+February.+The+Euroleague+will+also+not+make+its+players+available+and%2C+according+to+French+league+officials%2C+Eurocup+clubs+may+also&content=http%3A%2F%2Fubeplayers.com%2Fnews%2Feurobasket-data-shows-fiba-calendar-will-create-chaos-for-players-clubs-and-national-teams%2F,crawl-data/CC-MAIN-2019-04/segments/1547583807724.75/warc/CC-MAIN-20190121193154-20190121215154-00256.warc.gz,990447449,10498
